Date,FacilityId,Certification,Automation_Level,Capacity,Production,Capacity_Utilization,Automation_Factor,Employee_Count
2021-06-01,FAC077,OHSAS 18001,Medium,104429,84447,0.8087,1.1,2240
2021-07-01,FAC077,OHSAS 18001,Medium,104429,82452,0.7896,1.1,2370
2021-08-01,FAC077,OHSAS 18001,Medium,104429,81752,0.7828,1.1,2140
2021-09-01,FAC077,OHSAS 18001,Medium,104429,95646,0.9159,1.1,2930
2021-10-01,FAC077,OHSAS 18001,Medium,104429,87592,0.8388,1.1,2400
2021-11-01,FAC077,OHSAS 18001,Medium,104429,89845,0.8603,1.1,2490
2021-12-01,FAC077,OHSAS 18001,Medium,104429,94672,0.9066,1.1,2770
2022-01-01,FAC077,OHSAS 18001,Medium,113923,96224,0.8446,1.1,2670
2022-02-01,FAC077,OHSAS 18001,Medium,113923,104555,0.9178,1.1,2890
2022-03-01,FAC077,OHSAS 18001,Medium,113923,109142,0.958,1.1,2970
2022-04-01,FAC077,OHSAS 18001,Medium,113923,95393,0.8373,1.1,2840
2022-05-01,FAC077,OHSAS 18001,Medium,113923,96691,0.8487,1.1,2840
2022-06-01,FAC077,OHSAS 18001,Medium,113923,101983,0.8952,1.1,2750
2022-07-01,FAC077,OHSAS 18001,Medium,113923,97996,0.8602,1.1,2810
2022-08-01,FAC077,OHSAS 18001,Medium,113923,99506,0.8734,1.1,2880
2022-09-01,FAC077,OHSAS 18001,Medium,113923,105399,0.9252,1.1,3130
2022-10-01,FAC077,OHSAS 18001,Medium,113923,56961,0.5,1.1,1630
2022-11-01,FAC077,OHSAS 18001,Medium,113923,99437,0.8728,1.1,2960
2022-12-01,FAC077,OHSAS 18001,Medium,113923,99096,0.8699,1.1,2670
2023-01-01,FAC077,OHSAS 18001,Medium,113923,95343,0.8369,1.1,2610
2023-02-01,FAC077,OHSAS 18001,Medium,113923,97283,0.8539,1.1,2850
2023-03-01,FAC077,OHSAS 18001,Medium,113923,98385,0.8636,1.1,2830
2023-04-01,FAC077,OHSAS 18001,Medium,113923,103590,0.9093,1.1,3030
2023-05-01,FAC077,OHSAS 18001,Medium,113923,100666,0.8836,1.1,2800
2023-06-01,FAC077,OHSAS 18001,Medium,113923,89765,0.7879,1.1,2250
2023-07-01,FAC077,OHSAS 18001,Medium,113923,88102,0.7733,1.1,2570
2023-08-01,FAC077,OHSAS 18001,Medium,113923,93242,0.8185,1.1,2920
2023-09-01,FAC077,OHSAS 18001,Medium,113923,88766,0.7792,1.1,2420
2023-10-01,FAC077,OHSAS 18001,Medium,113923,91381,0.8021,1.1,2630
2023-11-01,FAC077,OHSAS 18001,Medium,113923,91995,0.8075,1.1,2780
2023-12-01,FAC077,OHSAS 18001,Medium,113923,91588,0.8039,1.1,2470
2024-01-01,FAC077,OHSAS 18001,Medium,113923,87416,0.7673,1.1,2300
2024-02-01,FAC077,OHSAS 18001,Medium,113923,102562,0.9003,1.1,2950
2024-03-01,FAC077,OHSAS 18001,Medium,113923,102482,0.8996,1.1,2570
2024-04-01,FAC077,OHSAS 18001,Medium,113923,107795,0.9462,1.1,3310
2024-05-01,FAC077,OHSAS 18001,Medium,113923,95391,0.8373,1.1,2840
2024-06-01,FAC077,OHSAS 18001,Medium,113923,56961,0.5,1.1,1600
2024-07-01,FAC077,OHSAS 18001,Medium,113923,105342,0.9247,1.1,2990
2024-08-01,FAC077,OHSAS 18001,Medium,113923,96188,0.8443,1.1,2650
2024-09-01,FAC077,OHSAS 18001,Medium,113923,90837,0.7974,1.1,2670
2024-10-01,FAC077,OHSAS 18001,Medium,113923,104348,0.916,1.1,2780
2024-11-01,FAC077,OHSAS 18001,Medium,113923,100712,0.884,1.1,2900
2024-12-01,FAC077,OHSAS 18001,Medium,113923,103312,0.9069,1.1,3270
2025-01-01,FAC077,OHSAS 18001,Medium,123416,98117,0.795,1.1,2760
2025-02-01,FAC077,OHSAS 18001,Medium,123416,100428,0.8137,1.1,2700
2025-03-01,FAC077,OHSAS 18001,Medium,123416,61708,0.5,1.1,1720
2025-04-01,FAC077,OHSAS 18001,Medium,123416,111632,0.9045,1.1,3160
2025-05-01,FAC077,OHSAS 18001,Medium,123416,101814,0.825,1.1,3100
2025-06-01,FAC077,OHSAS 18001,Medium,123416,110402,0.8946,1.1,3150
2025-07-01,FAC077,OHSAS 18001,Medium,123416,101214,0.8201,1.1,2720
2025-08-01,FAC077,OHSAS 18001,Medium,123416,103363,0.8375,1.1,3150
2025-09-01,FAC077,OHSAS 18001,Medium,123416,103736,0.8405,1.1,3130
2025-10-01,FAC077,OHSAS 18001,Medium,123416,103486,0.8385,1.1,2920
2025-11-01,FAC077,OHSAS 18001,Medium,123416,110851,0.8982,1.1,2950
2025-12-01,FAC077,OHSAS 18001,Medium,123416,93426,0.757,1.1,2850
2016-01-01,FAC078,ISO 9001,Low,67267,51235,0.7617,1.05,1630
2016-02-01,FAC078,ISO 9001,Low,67267,33633,0.5,1.05,1070
2016-03-01,FAC078,ISO 9001,Low,67267,50796,0.7551,1.05,1460
2016-04-01,FAC078,ISO 9001,Low,67267,58380,0.8679,1.05,1800
2016-05-01,FAC078,ISO 9001,Low,67267,50818,0.7555,1.05,1580
2016-06-01,FAC078,ISO 9001,Low,67267,47530,0.7066,1.05,1420
2016-07-01,FAC078,ISO 9001,Low,67267,54126,0.8046,1.05,1640
2016-08-01,FAC078,ISO 9001,Low,67267,46914,0.6974,1.05,1520
2016-09-01,FAC078,ISO 9001,Low,67267,56668,0.8424,1.05,1660
2016-10-01,FAC078,ISO 9001,Low,67267,50608,0.7523,1.05,1600
2016-11-01,FAC078,ISO 9001,Low,67267,49809,0.7405,1.05,1370
2016-12-01,FAC078,ISO 9001,Low,67267,49331,0.7334,1.05,1480
2017-01-01,FAC078,ISO 9001,Low,67267,48403,0.7196,1.05,1460
2017-02-01,FAC078,ISO 9001,Low,67267,51503,0.7657,1.05,1570
2017-03-01,FAC078,ISO 9001,Low,67267,51944,0.7722,1.05,1550
2017-04-01,FAC078,ISO 9001,Low,67267,47504,0.7062,1.05,1530
2017-05-01,FAC078,ISO 9001,Low,67267,51024,0.7585,1.05,1490
2017-06-01,FAC078,ISO 9001,Low,67267,45142,0.6711,1.05,1330
2017-07-01,FAC078,ISO 9001,Low,67267,49479,0.7356,1.05,1510
2017-08-01,FAC078,ISO 9001,Low,67267,54052,0.8035,1.05,1700
2017-09-01,FAC078,ISO 9001,Low,67267,51778,0.7697,1.05,1410
2017-10-01,FAC078,ISO 9001,Low,67267,53439,0.7944,1.05,1530
2017-11-01,FAC078,ISO 9001,Low,67267,44581,0.6627,1.05,1460
2017-12-01,FAC078,ISO 9001,Low,67267,49832,0.7408,1.05,1450
2018-01-01,FAC078,ISO 9001,Low,67267,57434,0.8538,1.05,1760
2018-02-01,FAC078,ISO 9001,Low,67267,52730,0.7839,1.05,1540
2018-03-01,FAC078,ISO 9001,Low,67267,48826,0.7259,1.05,1480
2018-04-01,FAC078,ISO 9001,Low,67267,47086,0.7,1.05,1410
2018-05-01,FAC078,ISO 9001,Low,67267,48838,0.726,1.05,1550
2018-06-01,FAC078,ISO 9001,Low,67267,50065,0.7443,1.05,1450
2018-07-01,FAC078,ISO 9001,Low,67267,45342,0.6741,1.05,1350
2018-08-01,FAC078,ISO 9001,Low,67267,51825,0.7704,1.05,1530
2018-09-01,FAC078,ISO 9001,Low,67267,54764,0.8141,1.05,1580
2018-10-01,FAC078,ISO 9001,Low,67267,49051,0.7292,1.05,1500
2018-11-01,FAC078,ISO 9001,Low,67267,49955,0.7426,1.05,1480
2018-12-01,FAC078,ISO 9001,Low,67267,56056,0.8333,1.05,1580
2019-01-01,FAC078,ISO 9001,Low,73993,53822,0.7274,1.05,1690
2019-02-01,FAC078,ISO 9001,Low,73993,58370,0.7889,1.05,1760
2019-03-01,FAC078,ISO 9001,Low,73993,54579,0.7376,1.05,1690
2019-04-01,FAC078,ISO 9001,Low,73993,58622,0.7923,1.05,1730
2019-05-01,FAC078,ISO 9001,Low,73993,57912,0.7827,1.05,1600
2019-06-01,FAC078,ISO 9001,Low,73993,55759,0.7536,1.05,1640
2019-07-01,FAC078,ISO 9001,Low,73993,51607,0.6975,1.05,1500
2019-08-01,FAC078,ISO 9001,Low,73993,54820,0.7409,1.05,1690
2019-09-01,FAC078,ISO 9001,Low,73993,52132,0.7046,1.05,1490
2019-10-01,FAC078,ISO 9001,Low,73993,62415,0.8435,1.05,1670
2019-11-01,FAC078,ISO 9001,Low,73993,55923,0.7558,1.05,1700
2019-12-01,FAC078,ISO 9001,Low,73993,59199,0.8001,1.05,1820
2020-01-01,FAC078,ISO 9001,Low,73993,60343,0.8155,1.05,1660
2020-02-01,FAC078,ISO 9001,Low,73993,53600,0.7244,1.05,1730
2020-03-01,FAC078,ISO 9001,Low,73993,56613,0.7651,1.05,1860
2020-04-01,FAC078,ISO 9001,Low,73993,36996,0.5,1.05,1260
2020-05-01,FAC078,ISO 9001,Low,73993,57055,0.7711,1.05,1560
2020-06-01,FAC078,ISO 9001,Low,73993,61577,0.8322,1.05,1870
2020-07-01,FAC078,ISO 9001,Low,73993,36996,0.5,1.05,1150
2020-08-01,FAC078,ISO 9001,Low,73993,55594,0.7513,1.05,1660
2020-09-01,FAC078,ISO 9001,Low,73993,52984,0.7161,1.05,1640
2020-10-01,FAC078,ISO 9001,Low,73993,49881,0.6741,1.05,1370
2020-11-01,FAC078,ISO 9001,Low,73993,48010,0.6488,1.05,1390
2020-12-01,FAC078,ISO 9001,Low,73993,58403,0.7893,1.05,1630
2021-01-01,FAC078,ISO 9001,Low,73993,61293,0.8284,1.05,1830
2021-02-01,FAC078,ISO 9001,Low,73993,54925,0.7423,1.05,1850
2021-03-01,FAC078,ISO 9001,Low,73993,54295,0.7338,1.05,1680
2021-04-01,FAC078,ISO 9001,Low,73993,55637,0.7519,1.05,1650
2021-05-01,FAC078,ISO 9001,Low,73993,53429,0.7221,1.05,1620
2021-06-01,FAC078,ISO 9001,Low,73993,57728,0.7802,1.05,1730
2021-07-01,FAC078,ISO 9001,Low,73993,52843,0.7142,1.05,1550
2021-08-01,FAC078,ISO 9001,Low,73993,56200,0.7595,1.05,1580
2021-09-01,FAC078,ISO 9001,Low,73993,56714,0.7665,1.05,1840
2021-10-01,FAC078,ISO 9001,Low,73993,49529,0.6694,1.05,1470
2021-11-01,FAC078,ISO 9001,Low,73993,60087,0.8121,1.05,1760
2021-12-01,FAC078,ISO 9001,Low,73993,60453,0.817,1.05,1780
2022-01-01,FAC078,ISO 9001,Low,80720,57609,0.7137,1.05,1710
2022-02-01,FAC078,ISO 9001,Low,80720,58067,0.7194,1.05,1650
2022-03-01,FAC078,ISO 9001,Low,80720,57339,0.7103,1.05,1670
2022-04-01,FAC078,ISO 9001,Low,80720,59786,0.7407,1.05,1730
2022-05-01,FAC078,ISO 9001,Low,80720,60272,0.7467,1.05,1900
2022-06-01,FAC078,ISO 9001,Low,80720,61781,0.7654,1.05,1820
2022-07-01,FAC078,ISO 9001,Low,80720,61000,0.7557,1.05,1860
2022-08-01,FAC078,ISO 9001,Low,80720,58693,0.7271,1.05,1760
2022-09-01,FAC078,ISO 9001,Low,80720,65535,0.8119,1.05,2050
2022-10-01,FAC078,ISO 9001,Low,80720,61827,0.7659,1.05,1880
2022-11-01,FAC078,ISO 9001,Low,80720,40360,0.5,1.05,1140
2022-12-01,FAC078,ISO 9001,Low,80720,57015,0.7063,1.05,1620
2023-01-01,FAC078,ISO 9001,Low,80720,55986,0.6936,1.05,1810
2023-02-01,FAC078,ISO 9001,Low,80720,64497,0.799,1.05,2060
2023-03-01,FAC078,ISO 9001,Low,80720,57542,0.7129,1.05,1630
2023-04-01,FAC078,ISO 9001,Low,80720,58051,0.7192,1.05,1810
2023-05-01,FAC078,ISO 9001,Low,80720,67478,0.836,1.05,1910
2023-06-01,FAC078,ISO 9001,Low,80720,63204,0.783,1.05,1790
2023-07-01,FAC078,ISO 9001,Low,80720,59235,0.7338,1.05,1800
2023-08-01,FAC078,ISO 9001,Low,80720,64144,0.7946,1.05,2200
2023-09-01,FAC078,ISO 9001,Low,80720,57740,0.7153,1.05,1690
2023-10-01,FAC078,ISO 9001,Low,80720,60994,0.7556,1.05,1840
2023-11-01,FAC078,ISO 9001,Low,80720,62380,0.7728,1.05,1880
2023-12-01,FAC078,ISO 9001,Low,80720,60753,0.7526,1.05,1690
2024-01-01,FAC078,ISO 9001,Low,80720,59423,0.7362,1.05,1590
2024-02-01,FAC078,ISO 9001,Low,80720,65498,0.8114,1.05,2090
2024-03-01,FAC078,ISO 9001,Low,80720,64652,0.8009,1.05,1890
2024-04-01,FAC078,ISO 9001,Low,80720,65152,0.8071,1.05,1870
2024-05-01,FAC078,ISO 9001,Low,80720,62549,0.7749,1.05,1940
2024-06-01,FAC078,ISO 9001,Low,80720,59514,0.7373,1.05,1580
2024-07-01,FAC078,ISO 9001,Low,80720,64602,0.8003,1.05,2070
2024-08-01,FAC078,ISO 9001,Low,80720,55069,0.6822,1.05,1510
2024-09-01,FAC078,ISO 9001,Low,80720,40360,0.5,1.05,1150
2024-10-01,FAC078,ISO 9001,Low,80720,57510,0.7125,1.05,1610
2024-11-01,FAC078,ISO 9001,Low,80720,40360,0.5,1.05,1230
2024-12-01,FAC078,ISO 9001,Low,80720,58722,0.7275,1.05,1740
2025-01-01,FAC078,ISO 9001,Low,87447,62901,0.7193,1.05,1920
2025-02-01,FAC078,ISO 9001,Low,87447,68269,0.7807,1.05,1930
2025-03-01,FAC078,ISO 9001,Low,87447,65286,0.7466,1.05,1920
2025-04-01,FAC078,ISO 9001,Low,87447,61597,0.7044,1.05,1850
2025-05-01,FAC078,ISO 9001,Low,87447,68558,0.784,1.05,2180
2025-06-01,FAC078,ISO 9001,Low,87447,63809,0.7297,1.05,2000
2025-07-01,FAC078,ISO 9001,Low,87447,65636,0.7506,1.05,1820
2025-08-01,FAC078,ISO 9001,Low,87447,65553,0.7496,1.05,1970
2025-09-01,FAC078,ISO 9001,Low,87447,57067,0.6526,1.05,1650
2025-10-01,FAC078,ISO 9001,Low,87447,69380,0.7934,1.05,2160
2025-11-01,FAC078,ISO 9001,Low,87447,58713,0.6714,1.05,1720
2025-12-01,FAC078,ISO 9001,Low,87447,70854,0.8103,1.05,2220
2016-01-01,FAC079,None,Medium,122897,102507,0.8341,1.1,2800
2016-02-01,FAC079,None,Medium,122897,102739,0.836,1.1,3060
2016-03-01,FAC079,None,Medium,122897,105321,0.857,1.1,2900
2016-04-01,FAC079,None,Medium,122897,106953,0.8703,1.1,2960
2016-05-01,FAC079,None,Medium,122897,102651,0.8353,1.1,2760
2016-06-01,FAC079,None,Medium,122897,97353,0.7922,1.1,2980
2016-07-01,FAC079,None,Medium,122897,104562,0.8508,1.1,3260
2016-08-01,FAC079,None,Medium,122897,107692,0.8763,1.1,3270
2016-09-01,FAC079,None,Medium,122897,93229,0.7586,1.1,2710
2016-10-01,FAC079,None,Medium,122897,105339,0.8571,1.1,3090
2016-11-01,FAC079,None,Medium,122897,104541,0.8506,1.1,3230
2016-12-01,FAC079,None,Medium,122897,103718,0.8439,1.1,2900
2017-01-01,FAC079,None,Medium,122897,102236,0.8319,1.1,2920
2017-02-01,FAC079,None,Medium,122897,102071,0.8305,1.1,3100
2017-03-01,FAC079,None,Medium,122897,95568,0.7776,1.1,2540
2017-04-01,FAC079,None,Medium,122897,101687,0.8274,1.1,3040
2017-05-01,FAC079,None,Medium,122897,105513,0.8585,1.1,3080
2017-06-01,FAC079,None,Medium,122897,102554,0.8345,1.1,2840
2017-07-01,FAC079,None,Medium,122897,107136,0.8718,1.1,2900
2017-08-01,FAC079,None,Medium,122897,101381,0.8249,1.1,2870
2017-09-01,FAC079,None,Medium,122897,108046,0.8792,1.1,3130
2017-10-01,FAC079,None,Medium,122897,100278,0.816,1.1,2850
2017-11-01,FAC079,None,Medium,122897,105694,0.86,1.1,3110
2017-12-01,FAC079,None,Medium,122897,108298,0.8812,1.1,3270
2018-01-01,FAC079,None,Medium,122897,106965,0.8704,1.1,3090
2018-02-01,FAC079,None,Medium,122897,106714,0.8683,1.1,2880
2018-03-01,FAC079,None,Medium,122897,106481,0.8664,1.1,3170
2018-04-01,FAC079,None,Medium,122897,107628,0.8758,1.1,3050
2018-05-01,FAC079,None,Medium,122897,110647,0.9003,1.1,3110
2018-06-01,FAC079,None,Medium,122897,114695,0.9333,1.1,3130
2018-07-01,FAC079,None,Medium,122897,97905,0.7966,1.1,3090
2018-08-01,FAC079,None,Medium,122897,100826,0.8204,1.1,2980
2018-09-01,FAC079,None,Medium,122897,101644,0.8271,1.1,2960
2018-10-01,FAC079,None,Medium,122897,106675,0.868,1.1,2650
2018-11-01,FAC079,None,Medium,122897,108852,0.8857,1.1,3120
2018-12-01,FAC079,None,Medium,122897,102216,0.8317,1.1,2780
2019-01-01,FAC079,None,Medium,135186,111499,0.8248,1.1,3160
2019-02-01,FAC079,None,Medium,135186,111020,0.8212,1.1,3300
2019-03-01,FAC079,None,Medium,135186,114100,0.844,1.1,2870
2019-04-01,FAC079,None,Medium,135186,121225,0.8967,1.1,3620
2019-05-01,FAC079,None,Medium,135186,118184,0.8742,1.1,3500
2019-06-01,FAC079,None,Medium,135186,119193,0.8817,1.1,3630
2019-07-01,FAC079,None,Medium,135186,116976,0.8653,1.1,3400
2019-08-01,FAC079,None,Medium,135186,119036,0.8805,1.1,3340
2019-09-01,FAC079,None,Medium,135186,128545,0.9509,1.1,3520
2019-10-01,FAC079,None,Medium,135186,108961,0.806,1.1,2980
2019-11-01,FAC079,None,Medium,135186,111064,0.8216,1.1,3000
2019-12-01,FAC079,None,Medium,135186,110034,0.8139,1.1,3270
2020-01-01,FAC079,None,Medium,135186,116776,0.8638,1.1,3180
2020-02-01,FAC079,None,Medium,135186,124810,0.9232,1.1,3210
2020-03-01,FAC079,None,Medium,135186,120134,0.8887,1.1,3580
2020-04-01,FAC079,None,Medium,135186,117349,0.8681,1.1,3190
2020-05-01,FAC079,None,Medium,135186,109003,0.8063,1.1,3100
2020-06-01,FAC079,None,Medium,135186,113826,0.842,1.1,3180
2020-07-01,FAC079,None,Medium,135186,116227,0.8598,1.1,3040
2020-08-01,FAC079,None,Medium,135186,131240,0.9708,1.1,4160
2020-09-01,FAC079,None,Medium,135186,113982,0.8431,1.1,3280
2020-10-01,FAC079,None,Medium,135186,118682,0.8779,1.1,3040
2020-11-01,FAC079,None,Medium,135186,109227,0.808,1.1,3340
2020-12-01,FAC079,None,Medium,135186,132426,0.9796,1.1,3710
2021-01-01,FAC079,None,Medium,135186,119320,0.8826,1.1,3350
2021-02-01,FAC079,None,Medium,135186,110221,0.8153,1.1,2710
2021-03-01,FAC079,None,Medium,135186,115867,0.8571,1.1,3220
2021-04-01,FAC079,None,Medium,135186,130152,0.9628,1.1,3480
2021-05-01,FAC079,None,Medium,135186,119826,0.8864,1.1,3430
2021-06-01,FAC079,None,Medium,135186,117619,0.8701,1.1,3590
2021-07-01,FAC079,None,Medium,135186,118269,0.8749,1.1,3320
2021-08-01,FAC079,None,Medium,135186,105587,0.781,1.1,2920
2021-09-01,FAC079,None,Medium,135186,113237,0.8376,1.1,3080
2021-10-01,FAC079,None,Medium,135186,116815,0.8641,1.1,3530
2021-11-01,FAC079,None,Medium,135186,118477,0.8764,1.1,3260
2021-12-01,FAC079,None,Medium,135186,129319,0.9566,1.1,3770
2022-01-01,FAC079,None,Medium,147476,127752,0.8663,1.1,3680
2022-02-01,FAC079,None,Medium,147476,107308,0.7276,1.1,2880
2022-03-01,FAC079,None,Medium,147476,116871,0.7925,1.1,3060
2022-04-01,FAC079,None,Medium,147476,73738,0.5,1.1,2070
2022-05-01,FAC079,None,Medium,147476,112466,0.7626,1.1,3310
2022-06-01,FAC079,None,Medium,147476,131806,0.8937,1.1,3810
2022-07-01,FAC079,None,Medium,147476,121078,0.821,1.1,3450
2022-08-01,FAC079,None,Medium,147476,123806,0.8395,1.1,3250
2022-09-01,FAC079,None,Medium,147476,123827,0.8396,1.1,3730
2022-10-01,FAC079,None,Medium,147476,129856,0.8805,1.1,3880
2022-11-01,FAC079,None,Medium,147476,131705,0.8931,1.1,4120
2022-12-01,FAC079,None,Medium,147476,130769,0.8867,1.1,3660
2023-01-01,FAC079,None,Medium,147476,118206,0.8015,1.1,3520
2023-02-01,FAC079,None,Medium,147476,120125,0.8145,1.1,3480
2023-03-01,FAC079,None,Medium,147476,119904,0.813,1.1,3640
2023-04-01,FAC079,None,Medium,147476,121151,0.8215,1.1,3300
2023-05-01,FAC079,None,Medium,147476,137655,0.9334,1.1,3810
2023-06-01,FAC079,None,Medium,147476,127516,0.8647,1.1,3480
2023-07-01,FAC079,None,Medium,147476,143897,0.9757,1.1,4070
2023-08-01,FAC079,None,Medium,147476,130052,0.8819,1.1,3410
2023-09-01,FAC079,None,Medium,147476,125457,0.8507,1.1,3430
2023-10-01,FAC079,None,Medium,147476,120583,0.8176,1.1,3230
2023-11-01,FAC079,None,Medium,147476,111966,0.7592,1.1,3150
2023-12-01,FAC079,None,Medium,147476,117535,0.797,1.1,3310
2024-01-01,FAC079,None,Medium,147476,119874,0.8128,1.1,3330
2024-02-01,FAC079,None,Medium,147476,121768,0.8257,1.1,3660
2024-03-01,FAC079,None,Medium,147476,127800,0.8666,1.1,3530
2024-04-01,FAC079,None,Medium,147476,120525,0.8173,1.1,3670
2024-05-01,FAC079,None,Medium,147476,127582,0.8651,1.1,3580
2024-06-01,FAC079,None,Medium,147476,134603,0.9127,1.1,3900
2024-07-01,FAC079,None,Medium,147476,122101,0.8279,1.1,3640
2024-08-01,FAC079,None,Medium,147476,132416,0.8979,1.1,3990
2024-09-01,FAC079,None,Medium,147476,137804,0.9344,1.1,3880
2024-10-01,FAC079,None,Medium,147476,124286,0.8428,1.1,3710
2024-11-01,FAC079,None,Medium,147476,131309,0.8904,1.1,3630
2024-12-01,FAC079,None,Medium,147476,119669,0.8114,1.1,3390
2025-01-01,FAC079,None,Medium,159766,142478,0.8918,1.1,4010
2025-02-01,FAC079,None,Medium,159766,125602,0.7862,1.1,3460
2025-03-01,FAC079,None,Medium,159766,127770,0.7997,1.1,3830
2025-04-01,FAC079,None,Medium,159766,141600,0.8863,1.1,4170
2025-05-01,FAC079,None,Medium,159766,133355,0.8347,1.1,4310
2025-06-01,FAC079,None,Medium,159766,131963,0.826,1.1,3660
2025-07-01,FAC079,None,Medium,159766,136933,0.8571,1.1,4080
2025-08-01,FAC079,None,Medium,159766,139620,0.8739,1.1,3860
2025-09-01,FAC079,None,Medium,159766,141156,0.8835,1.1,4150
2025-10-01,FAC079,None,Medium,159766,140247,0.8778,1.1,3770
2025-11-01,FAC079,None,Medium,159766,127638,0.7989,1.1,3680
2025-12-01,FAC079,None,Medium,159766,135594,0.8487,1.1,3910
2016-01-01,FAC080,OHSAS 18001,Medium,104958,88399,0.8422,1.1,2520
2016-02-01,FAC080,OHSAS 18001,Medium,104958,88011,0.8385,1.1,2430
2016-03-01,FAC080,OHSAS 18001,Medium,104958,86139,0.8207,1.1,2540
2016-04-01,FAC080,OHSAS 18001,Medium,104958,81592,0.7774,1.1,2150
2016-05-01,FAC080,OHSAS 18001,Medium,104958,78687,0.7497,1.1,2190
2016-06-01,FAC080,OHSAS 18001,Medium,104958,90501,0.8623,1.1,2710
2016-07-01,FAC080,OHSAS 18001,Medium,104958,89883,0.8564,1.1,2620
2016-08-01,FAC080,OHSAS 18001,Medium,104958,89305,0.8509,1.1,2630
2016-09-01,FAC080,OHSAS 18001,Medium,104958,92800,0.8842,1.1,2550
2016-10-01,FAC080,OHSAS 18001,Medium,104958,80169,0.7638,1.1,2450
2016-11-01,FAC080,OHSAS 18001,Medium,104958,92642,0.8827,1.1,2570
2016-12-01,FAC080,OHSAS 18001,Medium,104958,96187,0.9164,1.1,2620
2017-01-01,FAC080,OHSAS 18001,Medium,104958,88937,0.8474,1.1,2750
2017-02-01,FAC080,OHSAS 18001,Medium,104958,93804,0.8937,1.1,2700
2017-03-01,FAC080,OHSAS 18001,Medium,104958,89469,0.8524,1.1,2490
2017-04-01,FAC080,OHSAS 18001,Medium,104958,89001,0.848,1.1,2400
2017-05-01,FAC080,OHSAS 18001,Medium,104958,95363,0.9086,1.1,2630
2017-06-01,FAC080,OHSAS 18001,Medium,104958,91722,0.8739,1.1,2690
2017-07-01,FAC080,OHSAS 18001,Medium,104958,86440,0.8236,1.1,2510
2017-08-01,FAC080,OHSAS 18001,Medium,104958,94227,0.8978,1.1,2670
2017-09-01,FAC080,OHSAS 18001,Medium,104958,88714,0.8452,1.1,2620
2017-10-01,FAC080,OHSAS 18001,Medium,104958,89284,0.8507,1.1,2540
2017-11-01,FAC080,OHSAS 18001,Medium,104958,79622,0.7586,1.1,2350
2017-12-01,FAC080,OHSAS 18001,Medium,104958,90422,0.8615,1.1,2500
2018-01-01,FAC080,OHSAS 18001,Medium,104958,84306,0.8032,1.1,2620
2018-02-01,FAC080,OHSAS 18001,Medium,104958,52479,0.5,1.1,1400
2018-03-01,FAC080,OHSAS 18001,Medium,104958,52479,0.5,1.1,1530
2018-04-01,FAC080,OHSAS 18001,Medium,104958,86148,0.8208,1.1,2540
2018-05-01,FAC080,OHSAS 18001,Medium,104958,92045,0.877,1.1,2620
2018-06-01,FAC080,OHSAS 18001,Medium,104958,94209,0.8976,1.1,2600
2018-07-01,FAC080,OHSAS 18001,Medium,104958,96557,0.92,1.1,2750
2018-08-01,FAC080,OHSAS 18001,Medium,104958,90866,0.8657,1.1,2660
2018-09-01,FAC080,OHSAS 18001,Medium,104958,92116,0.8776,1.1,2620
2018-10-01,FAC080,OHSAS 18001,Medium,104958,98892,0.9422,1.1,2570
2018-11-01,FAC080,OHSAS 18001,Medium,104958,85848,0.8179,1.1,2250
2018-12-01,FAC080,OHSAS 18001,Medium,104958,87906,0.8375,1.1,2540
2019-01-01,FAC080,OHSAS 18001,Medium,115453,112390,0.9735,1.1,3410
2019-02-01,FAC080,OHSAS 18001,Medium,115453,94702,0.8203,1.1,2600
2019-03-01,FAC080,OHSAS 18001,Medium,115453,102212,0.8853,1.1,3210
2019-04-01,FAC080,OHSAS 18001,Medium,115453,111068,0.962,1.1,3400
2019-05-01,FAC080,OHSAS 18001,Medium,115453,104000,0.9008,1.1,3130
2019-06-01,FAC080,OHSAS 18001,Medium,115453,103736,0.8985,1.1,2910
2019-07-01,FAC080,OHSAS 18001,Medium,115453,96538,0.8362,1.1,2730
2019-08-01,FAC080,OHSAS 18001,Medium,115453,100710,0.8723,1.1,2890
2019-09-01,FAC080,OHSAS 18001,Medium,115453,96475,0.8356,1.1,2700
2019-10-01,FAC080,OHSAS 18001,Medium,115453,102343,0.8864,1.1,2850
2019-11-01,FAC080,OHSAS 18001,Medium,115453,92303,0.7995,1.1,2550
2019-12-01,FAC080,OHSAS 18001,Medium,115453,107424,0.9305,1.1,3130
2020-01-01,FAC080,OHSAS 18001,Medium,115453,93286,0.808,1.1,2440
2020-02-01,FAC080,OHSAS 18001,Medium,115453,105434,0.9132,1.1,2980
2020-03-01,FAC080,OHSAS 18001,Medium,115453,97814,0.8472,1.1,2640
2020-04-01,FAC080,OHSAS 18001,Medium,115453,93952,0.8138,1.1,2800
2020-05-01,FAC080,OHSAS 18001,Medium,115453,88737,0.7686,1.1,2410
2020-06-01,FAC080,OHSAS 18001,Medium,115453,91659,0.7939,1.1,2740
2020-07-01,FAC080,OHSAS 18001,Medium,115453,91103,0.7891,1.1,2370
2020-08-01,FAC080,OHSAS 18001,Medium,115453,90537,0.7842,1.1,2580
2020-09-01,FAC080,OHSAS 18001,Medium,115453,97204,0.8419,1.1,2950
2020-10-01,FAC080,OHSAS 18001,Medium,115453,98275,0.8512,1.1,2880
